Home Type,Posted,URL,Home Status,Home Price,Home City,Home Address,Home Zipcode,Lat,Lon,Num Beds,Num Baths,Square Feet,Brokered by
land,2024-03-20T17:03:38.000000Z,https://www.realtor.com/realestateandhomes-detail/Backwater-Dr-Lot-20_Fond-Du-Lac_WI_54937_M74897-86958,for_sale,36900,Fond du Lac,Backwater Dr Unit 20,54937,43.758221595,-88.52102887,,,,Mikkelson Builders
land,2024-03-20T17:32:46.000000Z,https://www.realtor.com/realestateandhomes-detail/Stillwater-Dr-Lot-37_Fond-Du-Lac_WI_54937_M75330-52717,for_sale,39500,Fond du Lac,Stillwater Dr Unit 37,54937,43.75711347,-88.51910841,,,,Mikkelson Builders
land,2024-03-19T12:48:28.000000Z,https://www.realtor.com/realestateandhomes-detail/N82W27734-Marshall-Dr_Hartland_WI_53029_M99251-32945,for_sale,143900,Lisbon,N82W27734 Marshall Dr Lot 155,53029,43.168636,-88.296425,,,,Korndoerfer Homes
single_family,2024-11-17T15:30:36.000000Z,https://www.realtor.com/realestateandhomes-detail/8470D-Swan-Lake-Dr_Minocqua_WI_54548_M98736-47586,for_sale,459900,Minocqua,8470-D Swan Lake Dr,54548,45.872292,-89.759476,4,1.5,2674,"REDMAN REALTY GROUP, LLC"
land,2024-11-05T15:38:55.000000Z,https://www.realtor.com/realestateandhomes-detail/Right-of-Way-Rd_Crivitz_WI_54114_M99539-51477,for_sale,134900,Crivitz,Right of Way Rd,54114,45.214917063,-87.87204035,,,,"Bigwoods Realty, Inc."
land,2024-05-08T09:22:25.000000Z,https://www.realtor.com/realestateandhomes-detail/Jacob-Ln-Lot-16_Eagle_WI_53119_M99771-66255,for_sale,207000,Eagle,Jacob Ln Lot 16,53119,42.865839,-88.441056,,,,Green Earth Realty
single_family,2024-08-17T11:31:44.000000Z,https://www.realtor.com/realestateandhomes-detail/218815-Greentree-Rd_Mosinee_WI_54455_M76006-66774,for_sale,1200000,Mosinee,218815 Greentree Rd,54455,44.855994,-89.82664,5,4.5,5571,HOCKING REAL ESTATE LLC
single_family,2024-11-09T00:39:54.000000Z,https://www.realtor.com/realestateandhomes-detail/103-Cross-St_Potosi_WI_53820_M84224-02144,for_sale,115000,Potosi,103 Cross St,53820,42.693152,-90.710496,4,1,1070,Platteville Realty LLC
land,2024-09-13T18:44:38.000000Z,https://www.realtor.com/realestateandhomes-detail/N8912-Harrisville-Ct_Menasha_WI_54952_M83042-01971,for_sale,61900,Menasha,Harrisville Ct Unit 16,54952,44.214719,-88.357348,,,,"Lamers Realty, Inc."
land,2024-11-11T03:24:32.000000Z,https://www.realtor.com/realestateandhomes-detail/3122-W-Mount-Vernon-Ave_Milwaukee_WI_53208_M92886-21200,for_sale,19900,Milwaukee,3122 W MT Vernon Ave,53208,43.033946,-87.953533,,,,Riverwest Realty Milwaukee
land,2024-11-19T12:06:35.000000Z,https://www.realtor.com/realestateandhomes-detail/W359N6209-Margaret-Ct_Oconomowoc_WI_53066_M93808-44151,for_sale,180200,Oconomowoc,W359N6209 Margaret Ct,53066,43.13313,-88.458632,,,,Zach Realty
land,2024-06-24T16:33:04.000000Z,https://www.realtor.com/realestateandhomes-detail/Sandstone-Ln-Unit-29_Crivitz_WI_54114_M93704-74094,for_sale,29400,Crivitz,Sandstone Ln Unit 29,54114,45.234659024,-88.06410716,,,,PINE CONE REALTY LLC
land,2024-11-19T12:06:35.000000Z,https://www.realtor.com/realestateandhomes-detail/W358N6271-Ennis-Rd_Oconomowoc_WI_53066_M93862-01763,for_sale,172000,Oconomowoc,W358N6271 Ennis Rd,53066,43.133833,-88.45875,,,,Zach Realty
land,2024-09-16T16:14:34.000000Z,https://www.realtor.com/realestateandhomes-detail/Crestfield-Way-Unit-54_Greenville_WI_54942_M93664-70890,for_sale,89900,Greenville,Crestfield Way Unit 54,54942,44.289594274,-88.53954703,,,,N.J. Schmidt Realty
land,2024-07-26T16:06:28.000000Z,https://www.realtor.com/realestateandhomes-detail/N-Spring-St_Beaver-Dam_WI_53916_M85817-64917,for_sale,275000,Beaver Dam,1734 N Spring St Lot 3,53916,43.47959,-88.823389,,,,"Inland Real Estate Partners, Llc"
condos,2024-11-02T17:04:27.000000Z,https://www.realtor.com/realestateandhomes-detail/11015-N-Elder-Tree-Ct_Mequon_WI_53092_M88364-56510,for_sale,379900,Mequon,11015 N Elder Tree Ct,53092,43.219011,-87.991751,3,3,2030,Coldwell Banker Realty
land,2025-01-01T14:53:48.000000Z,https://www.realtor.com/realestateandhomes-detail/293-Lincoln-Ct_Nekoosa_WI_54457_M75169-50070,for_sale,58000,Nekoosa,293 Lincoln Ct Lot 55,54457,44.214591,-89.787578,,,,First Weber Realtors
single_family,2024-12-13T15:48:51.000000Z,https://www.realtor.com/realestateandhomes-detail/762-Brockway-Dr_Mukwonago_WI_53149_M81760-65030,for_sale,659900,Mukwonago,762 Brockway Dr Lot 24,53149,42.869144,-88.364015,3,2,2028,Korndoerfer Homes
land,2024-10-08T14:32:56.000000Z,https://www.realtor.com/realestateandhomes-detail/2015-E-Ridge-Haven-Ln-Unit-2_Appleton_WI_54913_M93782-17419,for_sale,89900,Appleton,2015 E Ridge Haven Ln Unit 2,54913,44.320882962,-88.37401494,,,,"Cypress Homes, Inc."
land,2024-11-21T22:12:35.000000Z,https://www.realtor.com/realestateandhomes-detail/5th-St_Osseo_WI_54758_M92841-80805,for_sale,100000,Osseo,5th St,54758,44.575383,-91.203995,,,,Red Barn Realty
land,2024-09-24T19:02:52.000000Z,https://www.realtor.com/realestateandhomes-detail/Golf-Ridge-Cir-Lot-102_Mecan_WI_53949_M90990-43207,for_sale,29900,Mecan,Golf Ridge Cir Lot 102,53949,43.807959,-89.241067,,,,Emmer Real Estate Group
land,2024-10-04T16:03:30.000000Z,https://www.realtor.com/realestateandhomes-detail/1st-St-Lot-0_Random-Lake_WI_53075_M91211-75316,for_sale,395000,Random Lake,1st St Lot 0,53075,43.551205,-87.976197,,,,NAI Pfefferle - Sheboygan
land,2024-07-26T15:31:03.000000Z,https://www.realtor.com/realestateandhomes-detail/118-Industrial-Dr_Beaver-Dam_WI_53916_M95215-79389,for_sale,325000,Beaver Dam,118 Industrial Dr,53916,43.477906,-88.81957,,,,"Inland Real Estate Partners, Llc"
single_family,2024-10-20T07:27:51.000000Z,https://www.realtor.com/realestateandhomes-detail/11885-Bank-St_Trempealeau_WI_54661_M75230-91064,for_sale,349900,Trempealeau,11885 Bank St,54661,44.01173,-91.445509,3,3,2520,CENTURY 21 Affiliated
land,2024-11-25T17:13:57.000000Z,https://www.realtor.com/realestateandhomes-detail/Green-Bay-Rd_Kenosha_WI_53144_M79456-97643,for_sale,1260000,Somers,58th Ave Lot 2,53144,42.613169,-87.880225,,,,"Pitts Brothers & Associates, Llc"
land,2024-11-01T14:32:32.000000Z,https://www.realtor.com/realestateandhomes-detail/Unit-397_Acres-Mary-Saint_WI_54409_M97013-33182,for_sale,120000,Acres Mary Saint,Unit 397,54409,45.12684932,-89.1397138,,,,CR REALTY
land,2024-10-30T21:08:10.000000Z,https://www.realtor.com/realestateandhomes-detail/N1677-Carlin-Rd_Fort-Atkinson_WI_53538_M95772-31301,for_sale,74900,Koshkonong,N1677 Carlin Rd,53538,42.901955,-88.85372,,,,Wayne Hayes Real Estate LLC
land,2024-11-13T16:02:38.000000Z,https://www.realtor.com/realestateandhomes-detail/902-E-Potter-Ave_Milwaukee_WI_53207_M95754-95383,for_sale,139000,Milwaukee,902 E Potter Ave,53207,42.997276,-87.897838,,,,Highland Citadel LLC
land,2024-09-18T15:08:53.000000Z,https://www.realtor.com/realestateandhomes-detail/Hillview-Rd-Lot-9_Greenville_WI_54942_M96074-17496,for_sale,85000,Greenville,Jaclyn Ln Unit 6,54942,44.317818841,-88.54471833,,,,N.J. Schmidt Realty
land,2024-11-09T20:12:32.000000Z,https://www.realtor.com/realestateandhomes-detail/Front-St_Iron-River_WI_54847_M99948-40011,for_sale,14400,Iron River,Front St,54847,46.564451,-91.406857,,,,Hansen Real Estate Group
land,2024-10-21T14:48:40.000000Z,https://www.realtor.com/realestateandhomes-detail/W220N4606-Timber-Dr-158_Pewaukee_WI_53072_M96334-21300,for_sale,179990,Pewaukee,W220N4606 Timber Loop Lot 158,53072,43.101212,-88.18721,,,,Korndoerfer Homes
land,2024-11-19T13:09:49.000000Z,https://www.realtor.com/realestateandhomes-detail/Ice-House-Bridge-Rd-Parcel-A_Webster_WI_54893_M91860-24345,for_sale,59900,Webster,Ice House Bridge Rd Parcel A,54893,45.858181,-92.486193,,,,Local Realty
land,2025-01-01T13:42:31.000000Z,https://www.realtor.com/realestateandhomes-detail/Stone-Rd-Parcel-1_Manitowoc_WI_54220_M92208-64721,for_sale,249900,Kossuth,Pcl Stone Rd # 1,54220,44.191554,-87.744752,,,,Choice Commercial Real Estate LLC
land,2024-09-12T04:38:07.000000Z,https://www.realtor.com/realestateandhomes-detail/2325-54th-St_Kenosha_WI_53140_M93897-09311,for_sale,99900,Kenosha,2325 54th St,53140,42.585933,-87.837787,,,,"Preferred Realty, Llc"
land,2024-12-05T17:56:21.000000Z,https://www.realtor.com/realestateandhomes-detail/3129-Hope-St-41_Sun-Prairie_WI_53590_M93675-08123,for_sale,99900,Sun Prairie,3129 Hope St Lot 41,53590,43.168465,-89.280357,,,,Real Broker LLC
single_family,2024-11-29T15:18:40.000000Z,https://www.realtor.com/realestateandhomes-detail/10133-Brookside-Dr_Hales-Corners_WI_53130_M80187-60200,for_sale,637450,Hales Corners,10133 Brookside Dr,53130,42.947399,-88.040508,8,1.5+,2813,Keller Williams Realty - Milwaukee Southwest
land,2024-12-13T16:24:35.000000Z,https://www.realtor.com/realestateandhomes-detail/213-Rose-St_La-Crosse_WI_54603_M76063-69166,for_sale,95000,La Crosse,213 Rose St,54603,43.82954,-91.248512,,,,"Reliant Real Estate Services, Llc"
land,2024-11-19T14:42:35.000000Z,https://www.realtor.com/realestateandhomes-detail/0021199010-Highway-12_Bridge-Creek_WI_54722_M90892-19027,for_sale,274900,Bridge Creek,Highway 12,54722,44.664891,-91.057309,,,,"Bluff Country Properties, LLC"
land,2024-11-12T20:11:40.000000Z,https://www.realtor.com/realestateandhomes-detail/6706-Century-Ave_Middleton_WI_53562_M75804-74930,for_sale,200000,Middleton,6706 Century Ave,53562,43.105376,-89.495573,,,,Madison Commercial Real Estate Llc
land,2024-12-14T15:50:50.000000Z,https://www.realtor.com/realestateandhomes-detail/1137-178th-St_Hammond_WI_54015_M72919-00341,for_sale,98000,Hammond,1137 178th Street /Dalton Farm Rd Lot 17,54015,45.027979,-92.437043,,,,Dalton Realty
single_family,2024-09-06T13:50:26.000000Z,https://www.realtor.com/realestateandhomes-detail/2538-3-14-5th-St_Cumberland_WI_54829_M85283-22376,for_sale,175000,Maple Plain Township,2538 3 1/4 5th St,54829,45.574066,-92.0823,2,1.5,1408,RE MAX Northstar
land,2024-12-17T20:30:34.000000Z,https://www.realtor.com/realestateandhomes-detail/113th-St-Lot-35_Pleasant-Prairie_WI_53158_M94385-49152,for_sale,171990,Pleasant Prairie,113th St Lot 35,53158,42.51235,-87.86658,,,,Korndoerfer Homes
land,2024-11-26T20:42:50.000000Z,https://www.realtor.com/realestateandhomes-detail/Turnberry-Ln-Lot-105_Menomonee-Falls_WI_53051_M93743-79235,for_sale,179900,Menomonee Falls,Turnberry Ln Lot 105,53051,43.120599,-88.170868,,,,Korndoerfer Homes
land,2024-08-01T14:32:44.000000Z,https://www.realtor.com/realestateandhomes-detail/Sikowski-Rd_Crivitz_WI_54114_M92467-65886,for_sale,39900,Crivitz,Sikowski Ln,54114,45.230083893,-88.02637968,,,,PINE CONE REALTY LLC
land,2024-11-07T20:47:39.000000Z,https://www.realtor.com/realestateandhomes-detail/County-Road-T-Rd_Boscobel_WI_53805_M91853-90620,for_sale,45000,Boscobel,County Road T,53805,43.120363285,-90.60804392,,,,Clark's Realty Llc
land,2024-12-05T17:56:21.000000Z,https://www.realtor.com/realestateandhomes-detail/3129-Hope-St-41_Sun-Prairie_WI_53590_M93675-08123,for_sale,99900,Sun Prairie,3129 Hope St Lot 41,53590,43.168465,-89.280357,,,,Real Broker LLC
single_family,2024-10-20T07:27:51.000000Z,https://www.realtor.com/realestateandhomes-detail/11885-Bank-St_Trempealeau_WI_54661_M75230-91064,for_sale,349900,Trempealeau,11885 Bank St,54661,44.01173,-91.445509,3,3,2520,CENTURY 21 Affiliated
single_family,2024-09-27T19:24:30.000000Z,https://www.realtor.com/realestateandhomes-detail/1875-Crestwood-Dr_Plain_WI_53577_M81907-17821,for_sale,649900,Plain,1875 Crestwood Dr,53577,43.27087,-90.04369,5,2.5+,3980,Terra Firma Realty
land,2024-12-05T22:38:42.000000Z,https://www.realtor.com/realestateandhomes-detail/116-Doc-Mac-Dr_Boscobel_WI_53805_M81102-61661,for_sale,25000,Boscobel,116 Doc Mac Dr,53805,43.135162,-90.687676,,,,Clark's Realty Llc
single_family,2024-09-19T21:59:26.000000Z,https://www.realtor.com/realestateandhomes-detail/W7320-Kristen-Dr_Pardeeville_WI_53954_M82206-88079,for_sale,599900,Pardeeville,W7320 Kristen Dr,53954,43.531257,-89.365677,3,2.5+,2974,MADCITYHOMES.COM
land,2024-10-21T15:54:54.000000Z,https://www.realtor.com/realestateandhomes-detail/W220N4600-Timber-Dr-161_Pewaukee_WI_53072_M90666-94735,for_sale,174990,Pewaukee,W220N4600 Timber Loop Lot 161,53072,43.100506,-88.187225,,,,Korndoerfer Homes
land,2024-11-19T13:09:49.000000Z,https://www.realtor.com/realestateandhomes-detail/Ice-House-Bridge-Rd-Parcel-A_Webster_WI_54893_M91860-24345,for_sale,59900,Webster,Ice House Bridge Rd Parcel A,54893,45.858181,-92.486193,,,,Local Realty
land,2024-11-13T16:02:38.000000Z,https://www.realtor.com/realestateandhomes-detail/902-E-Potter-Ave_Milwaukee_WI_53207_M95754-95383,for_sale,139000,Milwaukee,902 E Potter Ave,53207,42.997276,-87.897838,,,,Highland Citadel LLC
land,2024-11-19T19:36:36.000000Z,https://www.realtor.com/realestateandhomes-detail/6-Acres-on-Old-13-Rd_Butternut_WI_54514_M91639-49311,for_sale,36900,Butternut,6 Acres on Old 13 Rd,54514,45.95783,-90.474229,,,,Birchland Realty Inc./Park Falls
land,2024-09-18T15:08:53.000000Z,https://www.realtor.com/realestateandhomes-detail/Hillview-Rd-Lot-9_Greenville_WI_54942_M96074-17496,for_sale,85000,Greenville,Jaclyn Ln Unit 6,54942,44.317818841,-88.54471833,,,,N.J. Schmidt Realty
land,2024-09-12T04:38:07.000000Z,https://www.realtor.com/realestateandhomes-detail/2325-54th-St_Kenosha_WI_53140_M93897-09311,for_sale,99900,Kenosha,2325 54th St,53140,42.585933,-87.837787,,,,"Preferred Realty, Llc"
land,2025-01-01T13:42:31.000000Z,https://www.realtor.com/realestateandhomes-detail/Stone-Rd-Parcel-1_Manitowoc_WI_54220_M92208-64721,for_sale,249900,Kossuth,Pcl Stone Rd # 1,54220,44.191554,-87.744752,,,,Choice Commercial Real Estate LLC
land,2024-10-30T21:08:10.000000Z,https://www.realtor.com/realestateandhomes-detail/N1677-Carlin-Rd_Fort-Atkinson_WI_53538_M95772-31301,for_sale,74900,Koshkonong,N1677 Carlin Rd,53538,42.901955,-88.85372,,,,Wayne Hayes Real Estate LLC
single_family,2024-12-02T14:12:48.000000Z,https://www.realtor.com/realestateandhomes-detail/3805-S-17th-Pl_Sheboygan_WI_53081_M83297-26301,for_sale,345000,Sheboygan,3805 S 17th Pl,53081,43.714614,-87.728123,3,3,2744,"Realty 360, Inc"
land,2024-11-25T17:13:57.000000Z,https://www.realtor.com/realestateandhomes-detail/Green-Bay-Rd_Kenosha_WI_53144_M79456-97643,for_sale,1260000,Somers,58th Ave Lot 2,53144,42.613169,-87.880225,,,,"Pitts Brothers & Associates, Llc"
land,2024-11-26T20:42:50.000000Z,https://www.realtor.com/realestateandhomes-detail/Turnberry-Ln-Lot-105_Menomonee-Falls_WI_53051_M93743-79235,for_sale,179900,Menomonee Falls,Turnberry Ln Lot 105,53051,43.120599,-88.170868,,,,Korndoerfer Homes
land,2024-08-01T14:32:44.000000Z,https://www.realtor.com/realestateandhomes-detail/Sikowski-Rd_Crivitz_WI_54114_M92467-65886,for_sale,39900,Crivitz,Sikowski Ln,54114,45.230083893,-88.02637968,,,,PINE CONE REALTY LLC
land,2024-12-29T20:42:34.000000Z,https://www.realtor.com/realestateandhomes-detail/81-St-Lot-3_Salem-Lakes_WI_53168_M92448-91040,for_sale,45000,Salem Lakes,81st St Lot 3,53168,42.559634,-88.095433,,,,"Welcome Home Real Estate Group, Llc"
land,2024-11-07T20:47:39.000000Z,https://www.realtor.com/realestateandhomes-detail/County-Road-T-Rd_Boscobel_WI_53805_M91853-90620,for_sale,45000,Boscobel,County Road T,53805,43.120363285,-90.60804392,,,,Clark's Realty Llc
land,2024-07-12T20:44:37.000000Z,https://www.realtor.com/realestateandhomes-detail/17XXX-Range-Line-Rd_Iron-River_WI_54847_M91455-69674,for_sale,70000,Iron River,17XXX Range Line Rd,54847,46.5616,-91.4016,,,,Coldwell Banker Burnet - Woodbury
land,2024-05-22T22:32:30.000000Z,https://www.realtor.com/realestateandhomes-detail/1518-Staghorn-Ct-Lot-72_Woodland_WI_53941_M91436-37936,for_sale,7500,Woodland,1518 Staghorn Ct Lot 72,53941,43.594905083,-90.20952552,,,,Epique Realty
land,2024-05-22T23:24:22.000000Z,https://www.realtor.com/realestateandhomes-detail/1327-Cross-Dr-Lot-336_Woodland_WI_53941_M90991-23699,for_sale,6000,Woodland,1327 Cross Dr Lot 336,53941,43.608905317,-90.20191878,,,,Epique Realty
land,2024-10-18T21:26:51.000000Z,https://www.realtor.com/realestateandhomes-detail/4160-Jackson-St_Oshkosh_WI_54901_M84004-63142,for_sale,199000,Oshkosh,4160 Jackson St,54901,44.076793,-88.540668,,,,Creative Results Corporation
single_family,2024-11-19T16:32:53.000000Z,https://www.realtor.com/realestateandhomes-detail/W14263-Highland-Ter_Ripon_WI_54971_M87653-52053,for_sale,209900,Ripon,W14263 Highland Ter,54971,43.856473,-88.873232,3,1,1100,Century 21 Ace Realty
land,2024-05-22T22:41:32.000000Z,https://www.realtor.com/realestateandhomes-detail/Staghorn-Ct_La-Valle_WI_53941_M80786-49961,for_sale,8000,Woodland,1505 Staghorn Ct Lot 59,53941,43.594724,-90.211888,,,,Epique Realty
land,2024-05-22T23:44:35.000000Z,https://www.realtor.com/realestateandhomes-detail/1175-Wooden-Shoe-Ct-Lot-542_Woodland_WI_53941_M91033-31421,for_sale,8000,Woodland,1175 Wooden Shoe Ct Lot 542,53941,43.607809966,-90.1970908,,,,Epique Realty
land,2024-05-22T19:44:52.000000Z,https://www.realtor.com/realestateandhomes-detail/2919-Gatling-Ct-Lot-892_La-Valle_WI_53941_M96027-37225,for_sale,10500,La Valle,2919 Gatling Ct Lot 892,53941,43.594275695,-90.1831004,,,,Epique Realty
land,2024-03-19T15:42:26.000000Z,https://www.realtor.com/realestateandhomes-detail/Sparrow-Way-Lot-83_Grafton_WI_53024_M95983-97645,for_sale,161990,Grafton,Sparrow Way Lot 83,53024,43.330411,-87.973218,,,,Korndoerfer Homes
land,2024-06-18T00:15:25.000000Z,https://www.realtor.com/realestateandhomes-detail/59-Hwy-Lot-2_Albany_WI_53502_M96328-82229,for_sale,217400,Albany,Highway 59 Lot 2,53502,42.713784,-89.43622,,,,Keller Williams Realty - Milwaukee Southwest
land,2024-05-22T23:38:34.000000Z,https://www.realtor.com/realestateandhomes-detail/1254-Clubhouse-Dr-Lot-606_Woodland_WI_53941_M96123-64873,for_sale,6000,Woodland,1254 Clubhouse Dr Lot 606,53941,43.610311375,-90.19242376,,,,Epique Realty
land,2024-05-22T20:08:53.000000Z,https://www.realtor.com/realestateandhomes-detail/2720-E-Dutch-Hollow-Rd-Lot-908_Woodland_WI_53941_M96372-05732,for_sale,12000,Woodland,2720 E Dutch Hollow Rd Lot 908,53941,43.590608021,-90.18035382,,,,Epique Realty
land,2024-07-23T20:25:57.000000Z,https://www.realtor.com/realestateandhomes-detail/1334-W-Harmon-St_Milwaukee_WI_53205_M95883-57269,for_sale,1000,Milwaukee,1334 W Harmon St,53205,43.057383,-87.929466,,,,City Of Milwaukee Redevelopment Authority
land,2024-11-27T17:52:11.000000Z,https://www.realtor.com/realestateandhomes-detail/80-295th-Ave_Holcombe_WI_54745_M95936-89042,for_sale,54900,Holcombe,290th Ave,54745,45.264327,-91.115044,,,,Prosper Real Estate
land,2024-05-22T19:08:56.000000Z,https://www.realtor.com/realestateandhomes-detail/802-Dutch-Hollow-Dr-Lot-9_Woodland_WI_53941_M97744-74056,for_sale,7500,Woodland,802 Dutch Hollow Dr Lot 9,53941,43.590949932,-90.20897835,,,,Epique Realty
single_family,2024-07-09T21:59:25.000000Z,https://www.realtor.com/realestateandhomes-detail/W6731-County-Road-CJ_Juneau_WI_53039_M97929-27327,for_sale,599900,Clyman,W6731 County Road CJ,53039,43.304958,-88.729012,2,1.5,1300,Martin Real Estate
land,2024-05-22T23:17:30.000000Z,https://www.realtor.com/realestateandhomes-detail/1350-Matterhorn-Dr-Lot-359_Woodland_WI_53941_M97808-73589,for_sale,5000,Woodland,1350 Matterhorn Dr Lot 359,53941,43.611593113,-90.20946115,,,,Epique Realty
land,2024-05-22T21:17:38.000000Z,https://www.realtor.com/realestateandhomes-detail/1537-White-Flagg-Ln-Lot-91_Woodland_WI_53941_M94675-16663,for_sale,7500,Woodland,1537 White Flagg Ln Lot 91,53941,43.594726369,-90.20628541,,,,Epique Realty
land,2024-06-27T18:45:39.000000Z,https://www.realtor.com/realestateandhomes-detail/Norgaard-Ave-Lot-6_Sheboygan-Falls_WI_53085_M94683-56843,for_sale,39900,Sheboygan Falls,Norgaard Ave Lot 6,53085,43.733183,-87.821411,,,,Milwaukee Flat Fee Homes
land,2024-07-27T23:54:25.000000Z,https://www.realtor.com/realestateandhomes-detail/Lt2-Highway-164Lawnsdale-Rd-Unit-2_Waukesha_WI_53189_M99659-02381,for_sale,699900,Waukesha,Lt2 Highway 164 Rd Unit Lawnsdale,53189,42.960944,-88.227222,,,,"V-Group, Llc"
land,2024-05-22T22:26:31.000000Z,https://www.realtor.com/realestateandhomes-detail/1532-White-Flagg-Ln-Lot-86_Woodland_WI_53941_M99624-11094,for_sale,7500,Woodland,1532 White Flagg Ln Lot 86,53941,43.595643246,-90.20745486,,,,Epique Realty
land,2024-08-30T21:14:46.000000Z,https://www.realtor.com/realestateandhomes-detail/Ivy-Hill-Dr_Green-Bay_WI_54229_M99153-68134,for_sale,175000,Green Bay,Ivy Hill Dr,54229,44.530851461,-87.89593417,,,,Mode Realty Network
land,2024-05-22T18:57:14.000000Z,https://www.realtor.com/realestateandhomes-detail/798-Dutch-Hollow-Dr-Lot-5_Woodland_WI_53941_M98385-78774,for_sale,7000,Woodland,798 Dutch Hollow Dr Lot 5,53941,43.591082033,-90.21118849,,,,Epique Realty
land,2024-05-22T19:54:49.000000Z,https://www.realtor.com/realestateandhomes-detail/2917-Gatling-Ct-Lot-890_La-Valle_WI_53941_M98396-17280,for_sale,8000,La Valle,2917 Gatling Ct Lot 890,53941,43.594368938,-90.18428057,,,,Epique Realty
land,2024-05-22T19:32:39.000000Z,https://www.realtor.com/realestateandhomes-detail/1141-N-Dutch-Hollow-Rd-Lot-508509_Woodland_WI_53941_M90737-84239,for_sale,14000,Woodland,1141 N Dutch Hollow Rd Lot 508509,53941,43.611352304,-90.1982817,,,,Epique Realty
land,2024-04-26T12:48:25.000000Z,https://www.realtor.com/realestateandhomes-detail/201-Tansdale-Ct-Unit-203_Johnson-Creek_WI_53038_M90553-93432,for_sale,87500,Johnson Creek,201 Tansdale Ct Unit 203,53038,43.072826,-88.782066,,,,Arkenstone Real Estate Experts
single_family,2024-10-01T12:06:39.000000Z,https://www.realtor.com/realestateandhomes-detail/7548-Fallen-Oak-Dr_Verona_WI_53593_M82619-54072,for_sale,1995000,Verona,7548 Fallen Oak Dr,53593,43.050047,-89.575567,4,3.5,7851,Vanguard Real Estate
single_family,2024-12-09T23:58:26.000000Z,https://www.realtor.com/realestateandhomes-detail/2205-Buckhorn-Ave_Schofield_WI_54476_M82196-98162,for_sale,259000,Schofield,2205 Buckhorn Ave,54476,44.883017,-89.596521,4,2,1740,First Weber Realtors
land,2024-05-22T19:44:52.000000Z,https://www.realtor.com/realestateandhomes-detail/1152-Diamond-Ct-Lot-519_Woodland_WI_53941_M92098-76922,for_sale,7000,Woodland,1152 Diamond Ct Lot 519,53941,43.610078329,-90.19809931,,,,Epique Realty
land,2024-10-01T16:15:33.000000Z,https://www.realtor.com/realestateandhomes-detail/W173-Thomas-Rd_Fountain-City_WI_54629_M90368-33524,for_sale,59900,Fountain City,W173 Thomas Rd,54629,44.069066,-91.568101,,,,High Point Land Company
land,2024-05-22T23:02:48.000000Z,https://www.realtor.com/realestateandhomes-detail/1375-W-Dutch-Hollow-Rd-Lot-384_Woodland_WI_53941_M90863-41115,for_sale,7500,Woodland,1375 W Dutch Hollow Rd Lot 384,53941,43.61011717,-90.20978302,,,,Epique Realty
land,2024-05-22T22:59:33.000000Z,https://www.realtor.com/realestateandhomes-detail/1373-Dutch-Hollow-Rd-Lot-382_Woodland_WI_53941_M90771-29416,for_sale,6500,Woodland,1373 Dutch Hollow Rd Lot 382,53941,43.609476289,-90.20963818,,,,Epique Realty
land,2024-05-22T23:50:34.000000Z,https://www.realtor.com/realestateandhomes-detail/1201-Netherlands-Dr-Lot-568-570_Woodland_WI_53941_M93733-66497,for_sale,30000,Woodland,1201 Netherlands Dr Lot 568-570,53941,43.606955424,-90.19552439,,,,Epique Realty
land,2024-12-05T17:06:36.000000Z,https://www.realtor.com/realestateandhomes-detail/872-220th-St_Baldwin_WI_54002_M91948-30244,for_sale,222500,Baldwin,872 220th St,54002,44.988269,-92.362055,,,,Premier Point Realty Llc
land,2024-05-22T19:59:48.000000Z,https://www.realtor.com/realestateandhomes-detail/2875-Remington-Dr-Lot-848_La-Valle_WI_53941_M92143-96402,for_sale,20000,La Valle,2875 Remington Dr Lot 848,53941,43.597072924,-90.18501013,,,,Epique Realty
single_family,2024-10-30T07:28:46.000000Z,https://www.realtor.com/realestateandhomes-detail/N1259-County-Road-P_Rubicon_WI_53078_M73272-46034,for_sale,675000,Ashippun,N1259 County Road P Rd,53078,43.238286,-88.459956,4,3,2332,Keller Williams Realty-Lake Country
land,2024-07-17T14:24:33.000000Z,https://www.realtor.com/realestateandhomes-detail/5940-60th-St_Somers_WI_53144_M97043-94699,for_sale,1325000,Somers,5940 60th St,53144,42.582298,-87.88494,,,,"Pitts Brothers & Associates, Llc"
land,2024-03-08T15:04:31.000000Z,https://www.realtor.com/realestateandhomes-detail/6944-Hearthstone-Ct-E_Lannon_WI_53046_M96544-25951,for_sale,109990,Lannon,6944 Hearthstone Ct E Lot 36,53046,43.143766,-88.176169,,,,Korndoerfer Homes
land,2024-03-19T21:04:25.000000Z,https://www.realtor.com/realestateandhomes-detail/Sparrow-Way-Lot-90_Grafton_WI_53024_M96683-63360,for_sale,159990,Grafton,749 N Sparrow Way Lot 90,53024,43.330579,-87.971384,,,,Korndoerfer Homes
land,2024-05-22T23:32:32.000000Z,https://www.realtor.com/realestateandhomes-detail/1309-Bobsled-Ct-Lot-318_Woodland_WI_53941_M97073-12855,for_sale,6000,Woodland,1309 Bobsled Ct Lot 318,53941,43.607910957,-90.20406455,,,,Epique Realty
